item_cd,item_count,clength_e,item_name_e,category1_cd_e,category1_name_e,category2_cd_e,category2_name_e,category3_cd_e,category3_name_e,category4_cd_e,category4_name_e,clength_w,item_name_w,category1_cd_w,category1_name_w,category2_cd_w,category2_name_w,category3_cd_w,category3_name_w,category4_cd_w,category4_name_w
4902110341256,2,13,日清フーズ　パウンドケーキ,31,加工食品,903108,デザート,514400,ホットケーキ・お好み焼き,514403,ミックス粉,13,日清フーズ　パウンドケーキ,31,加工食品,903108,デザート,514400,ホットケーキ・お好み焼き,514490,その他ホットケ－キお好み
4902110369274,2,13,日清メゾンカイザーパンミック,31,加工食品,903112,粉,516600,パン粉,516690,その他パン粉,13,日清メゾンカイザーパンミック,31,加工食品,903112,粉,516500,小麦粉,516501,小麦粉
4902110372274,2,13,ママー　もち麦リゾットトマト,18,日配食品,901810,冷凍食品,831500,冷凍食品,831509,洋風スナック,13,ママー　もち麦リゾットトマト,18,日配食品,901810,冷凍食品,831500,冷凍食品,831510,冷凍麺
4902110372281,2,13,ママー　もち麦リゾットポルチ,18,日配食品,901810,冷凍食品,831500,冷凍食品,831510,冷凍麺,13,ママー　もち麦リゾットポルチ,18,日配食品,901810,冷凍食品,831500,冷凍食品,831509,洋風スナック
4902111721217,2,13,ヴァセリン　ピュアスキン４０,47,化粧品,904705,季節品,320900,スキンケア,320902,ハンドクリ－ム,13,ヴァセリン　ピュアスキン４０,47,化粧品,904705,季節品,320900,スキンケア,320901,スキンクリーム
4902111733234,2,13,ラックス　ＳＲシャインクリー,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311190,その他シャンプー・コンデ,13,ラックス　ＳＲシャインクリー,47,化粧品,904703,ヘアケア,320300,女性頭髪,320304,頭髪栄養
4902111733388,2,13,ダメージリペア深層補修クリー,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311190,その他シャンプー・コンデ,13,ダメージリペア深層補修クリー,47,化粧品,904703,ヘアケア,320300,女性頭髪,320304,頭髪栄養
4902111735948,2,13,ラックスルミニーク　詰替,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311101,シャンプ－,13,ラックスルミニーク　詰替,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311102,コンディショナー
4902111744704,2,13,ラックスルミニーク,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311105,ヘアートリ－トメント,13,ラックスルミニーク,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311102,コンディショナー
4902111746982,2,13,ラックスＢＦダメージＳＰ本体,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311101,シャンプ－,13,ラックスＢＦダメージＳＰ本体,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311190,その他シャンプー・コンデ
4902111750118,2,13,ダヴボタニカルＰＢ　泡洗顔,41,トイレタリー,904106,ボデイー,311200,石鹸,311203,洗顔石鹸,13,ダヴボタニカルＰＢ　泡洗顔,47,化粧品,904702,基礎化粧品,320200,基礎化粧品,320206,洗顔フォ－ム
4902111752983,2,13,ヴァセリンＬＭシャインローズ,47,化粧品,904705,季節品,320900,スキンケア,320901,スキンクリーム,13,ヴァセリンＬＭシャインローズ,47,化粧品,904705,季節品,320900,スキンケア,320903,リツプクリ－ム
4902111753034,2,13,キッチン泡Ｃジフミント本体,41,トイレタリー,904101,洗剤,312800,台所洗剤,312806,ナチュラル系洗剤,13,キッチン泡Ｃジフミント本体,41,トイレタリー,904101,洗剤,310300,住居洗剤,310306,レンジ用洗剤
4902111753072,2,13,キッチン泡Ｃジフシトラス本体,41,トイレタリー,904101,洗剤,310300,住居洗剤,310306,レンジ用洗剤,13,キッチン泡Ｃジフシトラス本体,41,トイレタリー,904101,洗剤,312800,台所洗剤,312806,ナチュラル系洗剤
4902111756172,2,13,ラックスモイスチャー保湿ミス,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311190,その他シャンプー・コンデ,13,ラックスモイスチャー保湿ミス,47,化粧品,904703,ヘアケア,320300,女性頭髪,320304,頭髪栄養
4902111756356,2,13,ラックスモイスチャーヘアマス,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311190,その他シャンプー・コンデ,13,ラックスモイスチャーヘアマス,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311105,ヘアートリ－トメント
4902111758138,2,13,クリアフォーメンオールＳＰポ,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311103,リンスインシャンプー,13,クリアフォーメンオールＳＰポ,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311101,シャンプ－
4902111758947,2,13,ラックスヘアサプリＭサシェ,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311190,その他シャンプー・コンデ,13,ラックスヘアサプリＭサシェ,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311101,シャンプ－
4902111762104,2,13,ラックスルミニークＢポンプペ,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311101,シャンプ－,13,ラックスルミニークＢポンプペ,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311106,ペアパック
4902111762166,2,13,ラックスヘアサプリＳポンプペ,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311106,ペアパック,13,ラックスヘアサプリＳポンプペ,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311101,シャンプ－
4902111762173,2,13,ラックスヘアサプリＭポンプペ,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311106,ペアパック,13,ラックスヘアサプリＭポンプペ,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311101,シャンプ－
4902112020692,2,13,もっちりふっくらチキン,51,ペット用品,905101,ドッグフード,533100,犬ドライフード,533102,犬グルメ,13,もっちりふっくらチキン,51,ペット用品,905101,ドッグフード,533100,犬ドライフード,533103,犬ソフト
4902112020890,2,13,Ｖもっちりふっくらビーフ小魚,51,ペット用品,905101,ドッグフード,533100,犬ドライフード,533102,犬グルメ,13,Ｖもっちりふっくらビーフ小魚,51,ペット用品,905101,ドッグフード,533100,犬ドライフード,533103,犬ソフト
4902112031520,2,13,ビタワン君やわらかサラミ仕立,51,ペット用品,905101,ドッグフード,533300,犬スナック,533301,犬ササミ,13,ビタワン君やわらかサラミ仕立,51,ペット用品,905101,ドッグフード,533300,犬スナック,533390,犬スナックその他
4902112031544,2,13,ビタワンプチソフトチーズ６０,51,ペット用品,905101,ドッグフード,533300,犬スナック,533390,犬スナックその他,13,ビタワンプチソフトチーズ６０,51,ペット用品,905101,ドッグフード,533100,犬ドライフード,533102,犬グルメ
4902112031568,2,13,ビタワンプチマーブルビーフ,51,ペット用品,905101,ドッグフード,533100,犬ドライフード,533102,犬グルメ,13,ビタワンプチマーブルビーフ,51,ペット用品,905101,ドッグフード,533300,犬スナック,533390,犬スナックその他
4902112031575,2,13,ビタワンプチおさつポテト６０,51,ペット用品,905101,ドッグフード,533100,犬ドライフード,533102,犬グルメ,13,ビタワンプチおさつポテト６０,51,ペット用品,905101,ドッグフード,533300,犬スナック,533390,犬スナックその他
4902112050989,2,13,Ｃプレゼント歯口　４２ｇ,51,ペット用品,905102,キャットフード,533600,猫スナック,533601,猫スナック,13,Ｃプレゼント歯口　４２ｇ,51,ペット用品,905102,キャットフード,533600,猫スナック,533690,猫スナックその他
4902112068410,2,13,コンボＣプチ連カップまぐろ節,51,ペット用品,905102,キャットフード,533500,猫ウェットフード,533504,猫カップ,13,コンボＣプチ連カップまぐろ節,51,ペット用品,905102,キャットフード,533500,猫ウェットフード,533506,猫マルチパウチ
4902112068458,2,13,コンボＣプチ連カップ　ささみ,51,ペット用品,905102,キャットフード,533500,猫ウェットフード,533506,猫マルチパウチ,13,コンボＣプチ連カップ　ささみ,51,ペット用品,905102,キャットフード,533500,猫ウェットフード,533504,猫カップ
4902115111762,2,13,ニッポンハム　ＮＨ－７６６,16,加工肉,901608,ギフト,736900,ハムギフト,736901,ハム持ち帰り,13,ニッポンハム　ＮＨ－７６６,16,加工肉,901608,ギフト,736900,ハムギフト,736902,ハム宅配
4902115204747,2,13,角煮（トンポ－ロ－）,16,加工肉,901602,ハム・ベーコン,735900,焼豚,735990,その他焼豚,13,角煮（トンポ－ロ－）,16,加工肉,901606,レトルト,736600,レトルト,736690,その他レトルト
4902115237752,2,13,ふわたまオムレツベーコン入り,18,日配食品,901803,佃煮,830400,佃煮,830406,惣菜佃煮・釜めし,13,ふわたまオムレツベーコン入り,18,日配食品,901811,酪品,831700,酪品,831706,ピザ
4902115237820,2,13,ふわたまオムレツ４種チーズ入,18,日配食品,901803,佃煮,830400,佃煮,830406,惣菜佃煮・釜めし,13,ふわたまオムレツ４種チーズ入,18,日配食品,901811,酪品,831700,酪品,831706,ピザ
4902115302979,2,13,ニッポンハム　レストラン仕様,18,日配食品,901811,酪品,831700,酪品,831706,ピザ,13,ニッポンハム　レストラン仕様,18,日配食品,901811,酪品,831700,酪品,831790,その他（酪品）
4902115318635,2,13,ニッポンハム　切り落としスモ,16,加工肉,901602,ハム・ベーコン,735700,その他ハム,735790,その他ハム,13,ニッポンハム　切り落としスモ,16,加工肉,901602,ハム・ベーコン,735700,その他ハム,735701,ハムスライス
4902135144498,2,13,ファーファＦＦＷ　ボーテ　詰,41,トイレタリー,904101,洗剤,310100,衣料洗剤,310102,液体洗剤,13,ファーファＦＦＷ　ボーテ　詰,41,トイレタリー,904101,洗剤,310200,仕上剤,310201,柔軟剤
4902150127773,2,13,ニッスイ　ＮＺ－５０Ａ,31,加工食品,903119,ギフト,518100,ギフト,518103,乾物,13,ニッスイ　ＮＺ－５０Ａ,31,加工食品,903119,ギフト,518100,ギフト,518101,缶詰
4902160752439,2,13,くらしモア　色画用紙Ｂ４,45,文具,904502,スクール文具,390500,画材,390506,画用紙,13,くらしモア　色画用紙Ｂ４,45,文具,904503,幼児,390600,幼児文具,390605,ホビー
4902160752446,2,13,くらしモア　色画用紙Ｂ６,45,文具,904502,スクール文具,390500,画材,390506,画用紙,13,くらしモア　色画用紙Ｂ６,45,文具,904503,幼児,390600,幼児文具,390605,ホビー
4902160753351,2,13,つづりひも２０本入り,45,文具,904504,家庭文具,390700,家庭文具,390790,その他家庭文具,13,つづりひも２０本入り,45,文具,904504,家庭文具,390700,家庭文具,390705,荷作り
4902160802158,2,13,くらしモア　ふとんばさみ２コ,49,住居,904903,洗濯用品,520700,洗濯用品,520702,ピンチ,13,くらしモア　ふとんばさみ２コ,49,住居,904903,洗濯用品,520700,洗濯用品,520705,仕上げ用品
4902162033796,2,13,もっともっと半生１歳８００ｇ,51,ペット用品,905101,ドッグフード,533100,犬ドライフード,533102,犬グルメ,13,もっともっと半生１歳８００ｇ,51,ペット用品,905101,ドッグフード,533100,犬ドライフード,533103,犬ソフト
4902170253360,2,13,オーマイＰ　生パスタリングイ,31,加工食品,903109,パスタ,514900,スパゲティ,514901,国産スパゲティ,13,オーマイＰ　生パスタリングイ,31,加工食品,903109,パスタ,514900,スパゲティ,514902,輸入スパゲティ
4902170701243,2,13,ニップン　アマニ油　１００ｇ,31,加工食品,903102,洋風調味料,511400,油,511402,健康油,13,ニップン　アマニ油　１００ｇ,31,加工食品,903102,洋風調味料,511400,油,511490,その他油
4902181080382,2,13,なとり　燻製薫るおつまみセレ,28,菓子,902809,豆・珍味,814100,珍味,814101,魚貝類珍味,13,なとり　燻製薫るおつまみセレ,28,菓子,902809,豆・珍味,814100,珍味,814190,その他珍味
4902188025973,2,13,スジャータ　シチリアレモンク,18,日配食品,901812,市乳,831900,市乳,831912,果汁飲料・野菜汁,13,スジャータ　シチリアレモンク,18,日配食品,901812,市乳,831900,市乳,831905,果汁飲料
4902188128841,2,13,スジャータトマトスープ１６０,18,日配食品,901811,酪品,831700,酪品,831706,ピザ,13,スジャータトマトスープ１６０,18,日配食品,901812,市乳,831900,市乳,831911,スーフ゜・カレー
4902204000519,2,13,あらごしベジタブルリッチ９０,31,加工食品,903103,飲料,511800,果汁,511802,１００％果汁,13,あらごしベジタブルリッチ９０,31,加工食品,903103,飲料,511800,果汁,511804,野菜
4902205338673,2,13,中林　Ａ４替台紙　黒,45,文具,904504,家庭文具,390900,アルバム,390903,台紙,13,中林　Ａ４替台紙　黒,45,文具,904504,家庭文具,390900,アルバム,390902,ポケットアルバム
4902209003201,2,13,日本製乳　おしどりミルクケ－,28,菓子,902801,ポケット,810600,その他ポケット,810602,駄菓子,13,日本製乳　おしどりミルクケ－,28,菓子,902807,半生・焼菓子,813500,半生,813590,その他半生
4902210131818,2,13,マルボロメンソ１２ボックス,75,タバコ,907501,煙草,340200,煙草,340201,国産煙草,13,マルボロメンソ１２ボックス,75,タバコ,907501,煙草,340200,煙草,340202,輸入煙草
4902210154718,2,13,キャメルボックス１０Ｐ,75,タバコ,907501,煙草,340200,煙草,340201,国産煙草,13,キャメルボックス１０Ｐ,75,タバコ,907501,煙草,340200,煙草,340202,輸入煙草
4902210199016,2,13,キャメルライトボックス１０Ｐ,75,タバコ,907501,煙草,340200,煙草,340201,国産煙草,13,キャメルライトボックス１０Ｐ,75,タバコ,907501,煙草,340200,煙草,340202,輸入煙草
4902380198451,2,13,日清マカダミアナッツオイル,31,加工食品,903102,洋風調味料,511400,油,511490,その他油,13,日清マカダミアナッツオイル,31,加工食品,903102,洋風調味料,511400,油,511402,健康油
4902380426219,2,13,日清オイリオ　ギフトＢＰ－３,31,加工食品,903119,ギフト,518100,ギフト,518104,調味料,13,日清オイリオ　ギフトＢＰ－３,31,加工食品,903119,ギフト,518100,ギフト,518190,その他ギフト
4902380429586,2,13,日清オイリオ　ＯＶ－３０Ｎ,31,加工食品,903119,ギフト,518100,ギフト,518104,調味料,13,日清オイリオ　ＯＶ－３０Ｎ,31,加工食品,903119,ギフト,518100,ギフト,518105,嗜好品
4902388030029,2,13,永谷園　エー・ラベルふりかけ,31,加工食品,903113,即席,517100,即席料理,517190,その他即席料理,13,永谷園　エー・ラベルふりかけ,31,加工食品,903116,茶漬け・ふりかけ,517800,ふりかけ,517801,袋入り
4902388053110,2,13,永谷園　エー・ラベルカレー,31,加工食品,903113,即席,516900,カレー,516902,レトルト,13,永谷園　エー・ラベルカレー,31,加工食品,903113,即席,516900,カレー,516990,その他カレ－
4902388053127,2,13,永谷園　エー・ラベルカレー,31,加工食品,903113,即席,516900,カレー,516990,その他カレ－,13,永谷園　エー・ラベルカレー,31,加工食品,903113,即席,516900,カレー,516902,レトルト
4902397837121,2,13,ＰＭ成犬柴犬専用　１．７ｋｇ,51,ペット用品,905101,ドッグフード,533100,犬ドライフード,533101,犬機能食,13,ＰＭ成犬柴犬専用　１．７ｋｇ,51,ペット用品,905101,ドッグフード,533100,犬ドライフード,533106,犬種別
4902397846413,2,13,シーザー旨みささみベーコン８,51,ペット用品,905101,ドッグフード,533300,犬スナック,533301,犬ササミ,13,シーザー旨みささみベーコン８,51,ペット用品,905101,ドッグフード,533300,犬スナック,533390,犬スナックその他
4902397852315,2,13,メルティちいさな贅沢お魚ささ,51,ペット用品,905102,キャットフード,533600,猫スナック,533690,猫スナックその他,13,メルティちいさな贅沢お魚ささ,51,ペット用品,905102,キャットフード,533600,猫スナック,533601,猫スナック
4902402851760,2,13,ビストロシェフハッシュドビー,31,加工食品,903113,即席,517000,シチュー,517001,ルー,13,ビストロシェフハッシュドビー,31,加工食品,903113,即席,516900,カレー,516901,ル－
4902402863022,2,13,特定７品不使用　ハヤシ,31,加工食品,903113,即席,516900,カレー,516901,ル－,13,特定７品不使用　ハヤシ,31,加工食品,903113,即席,516900,カレー,516904,ハヤシ
4902407126023,2,13,Ｆミセス　引き出し　Ｆブーケ,41,トイレタリー,904104,季節商品,310800,防虫剤,310802,和ダンス用,13,Ｆミセス　引き出し　Ｆブーケ,41,トイレタリー,904104,季節商品,310800,防虫剤,310804,ピレス系和ダンス
4902407126030,2,13,Ｆミセス　クローゼットＦブー,41,トイレタリー,904104,季節商品,310800,防虫剤,310802,和ダンス用,13,Ｆミセス　クローゼットＦブー,41,トイレタリー,904104,季節商品,310800,防虫剤,310803,ピレス系洋ダンス
4902410287605,2,13,フジパン　小豆とミルクの蒸し,19,パン,901901,パン,840200,菓子パン,840201,一般菓子パン,13,フジパン　小豆とミルクの蒸し,19,パン,901901,パン,840200,菓子パン,840205,ムシハ゜ン
4902410325871,2,13,フジパン　スナックサンドハム,19,パン,901901,パン,840400,調理パン,840401,調理パン,13,フジパン　スナックサンドハム,19,パン,901901,パン,840200,菓子パン,840201,一般菓子パン
4902410496007,2,13,フジパン　スナックサンドピー,19,パン,901901,パン,840200,菓子パン,840206,徳用菓子パン,13,フジパン　スナックサンドピー,19,パン,901901,パン,840200,菓子パン,840201,一般菓子パン
4902418800509,2,13,３時スープ４連かつおだし,51,ペット用品,905102,キャットフード,533600,猫スナック,533601,猫スナック,13,３時スープ４連かつおだし,51,ペット用品,905102,キャットフード,533500,猫ウェットフード,533503,猫パウチ
4902422502161,2,13,Ｂ８５４黒豚ちゃんこ鍋,11,精肉,901108,ギフト,732100,ギフト,732101,生肉ギフト,13,Ｂ８５４黒豚ちゃんこ鍋,11,精肉,901108,ギフト,732100,ギフト,732102,予約ギフト
4902424443462,2,13,ウイルスイオンブロック,73,ドラッグ,907303,衛生雑貨,331500,衛生用品,331507,体温計・口腔鼻腔用品,13,ウイルスイオンブロック,73,ドラッグ,907303,衛生雑貨,331500,衛生用品,331590,その他衛生用品
4902424443479,2,13,ウイルス花粉イオンスプレー,73,ドラッグ,907303,衛生雑貨,331500,衛生用品,331507,体温計・口腔鼻腔用品,13,ウイルス花粉イオンスプレー,73,ドラッグ,907303,衛生雑貨,331500,衛生用品,331590,その他衛生用品
4902430599122,2,13,ヴィーナススワールホルダー,47,化粧品,904707,シェービング,321900,女性カミソリ,321904,替刃,13,ヴィーナススワールホルダー,47,化粧品,904707,シェービング,321900,女性カミソリ,321990,その他女性カミソリ
4902430635035,2,13,センサーエクセル替刃１０Ｂ,47,化粧品,904707,シェービング,321800,男性カミソリ,321804,ニ枚刃替え刃,13,センサーエクセル替刃１０Ｂ,47,化粧品,904707,シェービング,321800,男性カミソリ,321808,３枚刃替刃
4902430642927,2,13,ファブリーズＡフローラル替,41,トイレタリー,904101,洗剤,310100,衣料洗剤,310190,その他衣料洗剤,13,ファブリーズＡフローラル替,41,トイレタリー,904101,洗剤,310200,仕上剤,310290,その他仕上剤
4902430673587,2,13,置き型ファブリーズ　靴箱用ピ,41,トイレタリー,904103,芳香剤,310500,芳香・消臭剤,310507,消臭剤,13,置き型ファブリーズ　靴箱用ピ,41,トイレタリー,904103,芳香剤,310500,芳香・消臭剤,310502,室内用芳香剤
4902430673594,2,13,置き型ファブリーズ靴箱用付替,41,トイレタリー,904103,芳香剤,310500,芳香・消臭剤,310507,消臭剤,13,置き型ファブリーズ靴箱用付替,41,トイレタリー,904103,芳香剤,310500,芳香・消臭剤,310502,室内用芳香剤
4902430803496,2,13,ＰＴミセラーＭＴＲ本体,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311102,コンディショナー,13,ＰＴミセラーＭＴＲ本体,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311105,ヘアートリ－トメント
4902430803502,2,13,ＰＴミセラーＭＴＲ詰替,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311101,シャンプ－,13,ＰＴミセラーＭＴＲ詰替,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311105,ヘアートリ－トメント
4902430823784,2,13,ＰＴミラクルズオイルセラム,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311190,その他シャンプー・コンデ,13,ＰＴミラクルズオイルセラム,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311105,ヘアートリ－トメント
4902430823791,2,13,ＰＴミラクルズリプレニシング,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311190,その他シャンプー・コンデ,13,ＰＴミラクルズリプレニシング,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311105,ヘアートリ－トメント
4902430827492,2,13,ＰＴミラクルズスムースＴＲ替,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311102,コンディショナー,13,ＰＴミラクルズスムースＴＲ替,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311105,ヘアートリ－トメント
4902430886154,2,13,ハーバルＧモリンガオイルＳＰ,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311102,コンディショナー,13,ハーバルＧモリンガオイルＳＰ,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311101,シャンプ－
4902430886376,2,13,パンテーンミースカルプＲミス,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311190,その他シャンプー・コンデ,13,パンテーンミースカルプＲミス,41,トイレタリー,904105,ヘアケア,311100,シャンプー・コンデ,311105,ヘアートリ－トメント
4902468113703,2,13,明色　美顔石鹸,47,化粧品,904702,基礎化粧品,320200,基礎化粧品,320211,アクネ用品,13,明色　美顔石鹸,47,化粧品,904702,基礎化粧品,320200,基礎化粧品,320220,洗顔石けん
4902468164200,2,13,リモイストクリーム　やわ肌,47,化粧品,904702,基礎化粧品,320200,基礎化粧品,320204,クリ－ム,13,リモイストクリーム　やわ肌,47,化粧品,904702,基礎化粧品,320200,基礎化粧品,320202,美白タイプ
4902468226243,2,13,ＤＥＴクリア　ミニオン,47,化粧品,904702,基礎化粧品,320200,基礎化粧品,320206,洗顔フォ－ム,13,ＤＥＴクリア　ミニオン,47,化粧品,904702,基礎化粧品,320200,基礎化粧品,320290,その他基礎化粧品
4902468226281,2,13,ＤＥＴクリアピーリングＪＨミ,47,化粧品,904702,基礎化粧品,320200,基礎化粧品,320290,その他基礎化粧品,13,ＤＥＴクリアピーリングＪＨミ,47,化粧品,904702,基礎化粧品,320200,基礎化粧品,320206,洗顔フォ－ム
4902468232183,2,13,ＭＬミネラルファンデ　ＮＯ,47,化粧品,904702,基礎化粧品,320200,基礎化粧品,320210,ファンデーション,13,ＭＬミネラルファンデ　ＮＯ,47,化粧品,904701,メイクアップ,320100,メイクアップ,320124,単品ベースメイク
4902471043950,2,13,お酒にプラス潰しうめ３００ｍ,31,加工食品,903103,飲料,511800,果汁,511801,低果汁,13,お酒にプラス潰しうめ３００ｍ,31,加工食品,903103,飲料,511800,果汁,511890,その他果汁
4902493450309,2,13,髪の毛トリトリイージーネット,49,住居,904906,清掃用品,521100,清掃用品,521107,バス清掃用品,13,髪の毛トリトリイージーネット,49,住居,904901,浴用品,520200,浴用洗面用品,520203,洗面・浴用小物
4902505325250,2,13,布書きペン　太字,45,文具,904501,筆記具,390100,筆記具,390104,油性マーカー,13,布書きペン　太字,45,文具,904501,筆記具,390100,筆記具,390102,油性ボールペン
4902505326714,2,13,ハイテックＣコレト　２色本体,45,文具,904501,筆記具,390100,筆記具,390112,カスタマイズ筆記具,13,ハイテックＣコレト　２色本体,45,文具,904501,筆記具,390100,筆記具,390190,その他筆記具
4902505344596,2,13,ハイテックＣコレト　０．４,45,文具,904501,筆記具,390100,筆記具,390112,カスタマイズ筆記具,13,ハイテックＣコレト　０．４,45,文具,904501,筆記具,390100,筆記具,390103,中性・水性ボールペン
4902505348976,2,13,ＰＬ　コレトレフィル０５　Ｌ,45,文具,904501,筆記具,390100,筆記具,390103,中性・水性ボールペン,13,ＰＬ　コレトレフィル０５　Ｌ,45,文具,904501,筆記具,390100,筆記具,390112,カスタマイズ筆記具
4902505348983,2,13,ＰＬ　コレトレフィル０５　Ｇ,45,文具,904501,筆記具,390100,筆記具,390103,中性・水性ボールペン,13,ＰＬ　コレトレフィル０５　Ｇ,45,文具,904501,筆記具,390100,筆記具,390112,カスタマイズ筆記具
4902505348990,2,13,ＰＬ　コレトレフィル０５　Ｖ,45,文具,904501,筆記具,390100,筆記具,390112,カスタマイズ筆記具,13,ＰＬ　コレトレフィル０５　Ｖ,45,文具,904501,筆記具,390100,筆記具,390103,中性・水性ボールペン
4902505349027,2,13,ＰＬ　コレトレフィル０５　Ｃ,45,文具,904501,筆記具,390100,筆記具,390103,中性・水性ボールペン,13,ＰＬ　コレトレフィル０５　Ｃ,45,文具,904501,筆記具,390100,筆記具,390112,カスタマイズ筆記具
4902505349034,2,13,ＰＬ　コレトレフィル０５　Ｂ,45,文具,904501,筆記具,390100,筆記具,390112,カスタマイズ筆記具,13,ＰＬ　コレトレフィル０５　Ｂ,45,文具,904501,筆記具,390100,筆記具,390103,中性・水性ボールペン
4902505349041,2,13,ＰＬ　コレトレフィル０５　Ｂ,45,文具,904501,筆記具,390100,筆記具,390112,カスタマイズ筆記具,13,ＰＬ　コレトレフィル０５　Ｂ,45,文具,904501,筆記具,390100,筆記具,390103,中性・水性ボールペン
4902505349058,2,13,ＰＬ　コレトレフィル０５　Ｂ,45,文具,904501,筆記具,390100,筆記具,390103,中性・水性ボールペン,13,ＰＬ　コレトレフィル０５　Ｂ,45,文具,904501,筆記具,390100,筆記具,390112,カスタマイズ筆記具
4902505349065,2,13,ＰＬ　コレトレフィル０５　Ａ,45,文具,904501,筆記具,390100,筆記具,390112,カスタマイズ筆記具,13,ＰＬ　コレトレフィル０５　Ａ,45,文具,904501,筆記具,390100,筆記具,390103,中性・水性ボールペン
4902505349102,2,13,ＰＬ　コレトレフィル０３　Ｂ,45,文具,904501,筆記具,390100,筆記具,390112,カスタマイズ筆記具,13,ＰＬ　コレトレフィル０３　Ｂ,45,文具,904501,筆記具,390100,筆記具,390103,中性・水性ボールペン
4902505349126,2,13,ＰＬ　コレトレフィル０３ＣＲ,45,文具,904501,筆記具,390100,筆記具,390112,カスタマイズ筆記具,13,ＰＬ　コレトレフィル０３ＣＲ,45,文具,904501,筆記具,390100,筆記具,390103,中性・水性ボールペン
4902505349133,2,13,ＰＬ　コレトレフィル０３　Ａ,45,文具,904501,筆記具,390100,筆記具,390112,カスタマイズ筆記具,13,ＰＬ　コレトレフィル０３　Ａ,45,文具,904501,筆記具,390100,筆記具,390103,中性・水性ボールペン
4902505349188,2,13,ＰＬ　コレトレフィル０４　Ａ,45,文具,904501,筆記具,390100,筆記具,390112,カスタマイズ筆記具,13,ＰＬ　コレトレフィル０４　Ａ,45,文具,904501,筆記具,390100,筆記具,390103,中性・水性ボールペン
4902505376627,2,13,フリクションライト　オレンジ,45,文具,904501,筆記具,390100,筆記具,390105,水性マーカー,13,フリクションライト　オレンジ,45,文具,904501,筆記具,390100,筆記具,390103,中性・水性ボールペン
4902505390067,2,13,コレトリフィル　シャープ,45,文具,904501,筆記具,390100,筆記具,390112,カスタマイズ筆記具,13,コレトリフィル　シャープ,45,文具,904501,筆記具,390100,筆記具,390107,インク・替え芯
4902505390074,2,13,コレトリフィル　タッチペン,45,文具,904501,筆記具,390100,筆記具,390112,カスタマイズ筆記具,13,コレトリフィル　タッチペン,45,文具,904501,筆記具,390100,筆記具,390107,インク・替え芯
4902505415463,2,13,油性ＢＰ　レフィル　ＢＲＦＶ,45,文具,904501,筆記具,390100,筆記具,390107,インク・替え芯,13,油性ＢＰ　レフィル　ＢＲＦＶ,45,文具,904501,筆記具,390100,筆記具,390103,中性・水性ボールペン
4902505415876,2,13,フリクションノック０７　グリ,45,文具,904501,筆記具,390100,筆記具,390102,油性ボールペン,13,フリクションノック０７　グリ,45,文具,904501,筆記具,390100,筆記具,390103,中性・水性ボールペン
4902505434495,2,13,フリクションカラーズ　６Ｃ３,45,文具,904501,筆記具,390100,筆記具,390105,水性マーカー,13,フリクションカラーズ　６Ｃ３,45,文具,904501,筆記具,390100,筆記具,390103,中性・水性ボールペン
