product_cd,product_name,category_major_cd,category_major_name,category_medium_cd,category_medium_name,category_small_cd,category_small_name,jan_cd,unit_price,unit_cost
P070901010,雪印カップチョコペ－スト１５０Ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4903010450086,135,101
P070901011,雪印カップピ－ナッツクリ－ム１５０Ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4903010450147,135,101
P070901012,ソントンイチゴジャム１５０Ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4901671200002,138,104
P070901013,ソントンオレンジマ－マレ－ド１５０Ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4901671200019,138,104
P070901014,ソントンピ－ナッツクリ－ム１５０Ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4901671200026,138,104
P070901015,ソントンチョコレ－トクリ－ム１５０Ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4901671200033,138,104
P070901016,ソントンブル－ベリ－ジャム１５０Ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4901671200040,158,119
P070901017,カト－ストロベリ－ジャム９５Ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4925974200000,165,124
P070901018,カト－オレンジママレ－ド９５Ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4925975900000,165,124
P070901019,カトーブルーベリージャム９５ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4925976600000,165,124
P070901020,カンピーピーナッツホィッピー１２０ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4925764900000,195,146
P070901021,カンピーアーモンドホィッピー１２０ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4925765600000,195,146
P070901022,カンピーチョコレートホィッピー１２０ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4925766300000,195,146
P070901023,アヲハタオレンジママ－レ－ド１６５Ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4984215900000,198,149
P070901024,アヲハタ５５ミックスジャム１７０Ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4984216600000,198,149
P070901025,アオハタ５５リンゴジャム１６５Ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4984400900000,198,149
P070901026,スド－イチゴジャム２１０ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4988426500000,198,149
P070901027,スドーオレンジママレード    ２１０ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4988427200000,198,149
P070901028,ピーナッツクリーム２０５ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4988428900000,198,149
P070901029,アオハタオレンジママレード１５０ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4984044500000,205,154
P070901030,アオハタピーナッツクリーム,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4901577286582,208,156
P070901031,アオハタ５５イチゴジャム１７０Ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4984214200000,208,156
P070901032,アオハタ５５イチジクジャム１７０,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4984397200000,208,156
P070901033,アオハタイチゴジャム１４５ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4984041400000,215,161
P070901034,アオハタブルーベリージャム１５０ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4984053700000,215,161
P070901035,アオハタ５５ブルーベリージャム,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4984295100000,215,161
P070901036,アオハタ５５アンズジャム１６５ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4984359000000,215,161
P070901037,アオハタピーナッツバターＳ１７０,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4901577286599,238,179
P070901038,スドーカップ苺ジャム２５０Ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4901815884723,238,179
P070901039,スドーマーマレード２５０Ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4901815884730,238,179
P070901040,メイジヤチョコレ－トクリ－ム１９０,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4902701353071,238,179
P070901041,メイジヤピ－ナッツクリ－ム１９０Ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4902701353088,238,179
P070901042,メイジヤオレンジママレ－ド２００,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4902701353156,238,179
P070901043,メイジヤフル－ツミックスジャム２００Ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4902701353163,238,179
P070901044,ヴェルデピーナツホイップ１５０ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4984107700000,238,179
P070901045,ヴェルデバニラホイップ１５０ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4984194700000,238,179
P070901046,ヴェルデチョコホイップ１５０ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4984211100000,238,179
P070901047,アオハタ低カロリーオレンジママレード,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4984054400000,245,184
P070901048,アオハタ低カロリー苺ジャム１４０ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4984195400000,245,184
P070901049,カンピー果実百科ミックスジャム,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4958249900000,248,186
P070901050,カンピー果実百科ストロベリージャム,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4958254300000,248,186
P070901051,カンピー果実百科オレンジマーマレード,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4958255000000,248,186
P070901052,カンピー果実百科ブルーベリージャム,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4958256700000,248,186
P070901053,カンピー果実百科ピーナッツクリーム,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4958258100000,248,186
P070901054,カンピー果実百科チョコクリーム,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4958259800000,248,186
P070901055,アオハタ５５ラズベリ－１７０Ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4984349100000,248,186
P070901056,アオハタアンズジャム１５０ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4984130500000,255,191
P070901057,メイジヤストロベリ－ジャム２００Ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4902701353026,278,209
P070901058,メイジヤアプリコットジャム２００Ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4902701353170,278,209
P070901059,創健社マーマレード２００ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4901735003068,298,224
P070901060,創健社アンズジャム２００ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4901735003075,298,224
P070901061,旭食品オレンジマーマレード４５０Ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4901190315218,318,239
P070901062,メイジヤブル－ベリ－ジャム２００Ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4902701353194,318,239
P070901063,旭食品イチゴジャム４５０Ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4901190315201,328,246
P071005026,杜仲茶１９０ｇ,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,4957723020036,102,77
P070901065,雪印いちごジャム４３０Ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4903010461112,355,266
P070901066,アオハタオレンジママレード３００ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4984043800000,388,291
P070901067,アオハタ５５ミックスジャム,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4901577284946,398,299
P070901068,アオハタ５５オレンジマーマレード,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4901577284953,398,299
P070901069,日本食品イチゴジャム１９０ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4975668910052,398,299
P070901070,アオハタ苺ジャム２９０ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4984189300000,415,311
P070901071,アオハタイチゴジャムＦ３６０,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4901577284960,418,314
P070901072,メイジヤストロベリ－ジャム４００Ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4902701353040,538,404
P070901073,すどういちごジャム１ＫＧ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4901815885270,588,441
P070901074,Ｋ＆Ｋいちごジャム１Ｋ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4901592023414,668,501
P070901075,アオハタオレンジママレード８４５ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4901577522819,920,690
P070901076,アオハタイチゴジャム８２５ｇ,07,瓶詰缶詰,0709,嗜好品,070901,ジャム類,4901577522789,1020,765
P070902001,フルーツインゼリーチュリー１１０ｇ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4941282600000,115,86
P070902002,フルーツインゼリーブドウ１１０ｇ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4941283300000,115,86
P070902003,フルーツインゼリーピーチ１１０ｇ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4941284000000,115,86
P070902004,フルーツインゼリーオレンジ１１０ｇ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4971709900000,115,86
P070902005,お米のデザートヨーグルト,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4901360080021,118,89
P070902006,プルーンヨーグルトデザート,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4901360080052,118,89
P070902007,プレーンヨーグルトデザート,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4901360081783,118,89
P070902008,ブルーベリーヨーグルトデザート,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4901360081790,118,89
P070902009,日清バニラアイス６５Ｇ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4902110345100,118,89
P070902010,日清製粉ホ－ムメイドアイスチョコ６５Ｇ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4902110349955,118,89
P070902011,日清製粉ホ－ムメイドアイスマッチャ６５,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4902110349962,118,89
P070902012,フルーツデザートミックス,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4901360066452,138,104
P070902013,フルーツデザートプレーン,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4901360066506,138,104
P070902014,フルーツデザート巨峰,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4901360069491,138,104
P070902015,フルーツデザートブルーベリー,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4901360076109,138,104
P070902016,スウィーティーゼリー,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4901360079681,138,104
P070902017,ハウスプリンミックス８２Ｇ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4971681800000,138,104
P070902018,ハウスプリンエル６７Ｇ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4971682500000,138,104
P070902019,ハウスゼリエ－スイチゴ９４Ｇ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4971683200000,138,104
P070902020,ハウスゼリエ－スメロン９４Ｇ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4971684900000,138,104
P070902021,ハウスゼリエ－スオレンジ９４Ｇ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4971685600000,138,104
P070902022,ハウスシャ－ビックイチゴ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4971689400000,138,104
P070902023,ハウスシャ－ビックメロン,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4971690000000,138,104
P070902024,ハウスクッキングゼリ－３０Ｇ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4902402333068,148,111
P070902025,つるるん小町甘夏１５０ｇ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4971693100000,150,113
P070902026,つるるん小町さくらんぼ１５０ｇ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4971694800000,150,113
P070902027,つるるん小町栗小倉１５０ｇ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4971695500000,150,113
P070902028,大塚ドリンクシャ－ベイチゴ１８０Ｇ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4901150303002,168,126
P070902029,大塚シャ－ベメロン,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4901150304009,168,126
P070902030,大塚ドリンクシャ－ベチョコレ－ト,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4901150306003,168,126
P070902031,ドリンクシャーベトロピカルフルーツ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4901150309004,168,126
P070902032,ベジオーレキャロット,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4901150321006,168,126
P070902033,ベジオーレホウレンソウピーマン,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4901150322003,168,126
P070902034,ベジオーレパンプキン,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4901150323000,168,126
P070902035,ハウスフル－チェイチゴ２００Ｇ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4902402183212,168,126
P070902036,ハウスフル－チェオレンジ２００,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4902402183342,168,126
P070902037,ハウスフル－チェピ－チ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4902402183472,168,126
P070902038,ハウスフル－チェキュ－イ２００Ｇ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4902402183632,168,126
P070902039,ハウスフルーチェメロン２００ｇ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4902402386606,168,126
P070902040,森永ホィッピ－１２５Ｇ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4941047100000,168,126
P070902041,ハウスコ－ヒ－ゼリ－６２Ｇ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4971688700000,178,134
P070902042,ハウスクッキングゼリ－６０Ｇ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4902402333198,258,194
P070902043,大塚フルーツシャーベいちご,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4901150303101,268,201
P070902044,大塚フルーツシャーベメロン,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4901150304108,268,201
P070902045,ハーフサイズハーフフルーチェ イチゴ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4902402405352,328,246
P070902046,ハーフサイズフルーチェ ピーチ,07,瓶詰缶詰,0709,嗜好品,070902,デザートミックス,4902402407004,328,246
P070903001,森永ちびまる子ホットケーキ２００ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902888532245,148,111
P070903002,日清ディズニーホットケーキバニラ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902110340921,155,116
P070903003,ピザ生地ミックス２７０ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902888533716,168,126
P070903004,オーマイチョップドトマト４００ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902170610620,178,134
P070903005,森永クレ－プミックス２００Ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902888518645,178,134
P070903006,オ－マイ蒸しパンミックス３５０Ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902170020191,188,141
P070903007,オ－マイホットケ－キミックス３５０Ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902170020580,188,141
P070903008,明治ホットケーキ４００ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902777418483,188,141
P070903009,型付きかんたんマドレーヌミックス２００ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902110345094,208,156
P070903010,森永ＰＲパンケーキＭＩＸ３００ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902888532627,218,164
P070903011,かんたんケーキの箱ミルクティー味,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902170030305,228,171
P070903012,かんたんケーキの箱  フルーツ味,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902170030404,228,171
P070903013,森永ホットケ－キ４３０Ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902888511417,238,179
P070903014,日清ホットケ－キミックス４４０Ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902110040821,248,186
P070903015,日清お好み焼エビ天２４０Ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902110341218,258,194
P070903016,日清お好み焼ミックスいか,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902110341300,258,194
P070903017,永谷園五目ＭｉＸお好み焼,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902388041216,258,194
P070903018,永谷園いかＭｉＸお好み焼,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902388041223,258,194
P070903019,永谷園えびＭｉＸお好み焼,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902388041230,258,194
P070903020,ぶたしょうが天お好み焼,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902388044347,258,194
P070903021,ミルクココアホットケーキミックス４３０ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902777432991,268,201
P070903022,ヤマヒデお好み焼きホームセット,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4903123009416,268,201
P070903023,ナガタニエンドーントオコノミヤキコ４,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902388044170,275,206
P070903024,日清製粉たこ焼粉６００ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902110341423,288,216
P070903025,日清お好み焼粉６００Ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902110341454,288,216
P070903026,オ－マイお好み焼粉ダシ入７００Ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902170025196,288,216
P070903027,オーマイお好み焼粉かつお昆布６００ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902170029750,288,216
P070903028,オーマイお好み焼粉えび６００ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902170029781,288,216
P070903029,森永ＰＲクッキーＭＩＸ２９０ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902888532634,288,216
P070903030,森永スポンジケーキＭＩＸ２１５ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902888531071,338,254
P070903031,森永ＰＲマフインケーキＭＩＸ２００,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902888532641,338,254
P070903032,ＰＲ  パウンドケーキミックス,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902888534263,338,254
P070903033,森永チーズケーキＭＩＸ１５０ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902888531088,358,269
P070903034,森永ホットケ－キ２００ＧＸ４,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902888523991,378,284
P070903035,日清パウンドケーキミックス５００Ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902110364606,388,291
P070903036,雪印チョコケーキ７５ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4903010452943,388,291
P070903037,雪印レアチーズケーキ７５ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4903010463048,388,291
P070903038,オ－マイホットケ－キミックス１ＫＧ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902170022768,438,329
P070903039,オ－マイむしパンミックス１ＫＧ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902170022997,438,329
P070903040,チョコレートケーキミックス２８５ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4902888534270,438,329
P070903041,雪印アップルタルト１８５ｇ,07,瓶詰缶詰,0709,嗜好品,070903,プレミックス,4903010565278,438,329
P070904001,粉糖（シュガ－パウダ－）,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325000057,108,81
P070904002,キョウリツココナッツ３０Ｇ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325000163,108,81
P070904003,オグラ食用色素赤５Ｇ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4985681100000,138,104
P070904004,オグラ食用色素黄色５Ｇ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4985682800000,138,104
P070904005,オグラ食用色素緑５Ｇ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4985683500000,138,104
P070904006,明治クレ－ミ－ホィップバニラ６５Ｇ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4902705021068,142,107
P070904007,雪印スノーホイップバニラ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4903050102259,165,124
P070904008,雪印スノーホイップチョコ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4903050102273,165,124
P070904009,雪印スノーホイップヨーグルト,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4903050153381,165,124
P070904010,ラム酒入りレ－ズン,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325000033,168,126
P070904011,粉ゼラチン,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325000125,168,126
P070904012,ハピ－キャンドル,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325000255,168,126
P070904013,シナモン,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325001184,168,126
P070904014,共立レーズン,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325002822,168,126
P070904015,ゼラチンリ－フ３Ｇ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901901056782,168,126
P070904016,ゼライス５ＧＸ６袋,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901901071518,168,126
P070904017,ふっくらパンドライイースト６ｇ×３,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4902170130234,168,126
P070904018,クックゼラチン５ＧＸ６,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4902888518140,168,126
P070904019,共立バニラエッセンス,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4987325200000,168,126
P070904020,明治屋エッセンスストロベリー,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4902701354917,188,141
P070904021,明治屋エッセンスレモン３０ＭＬ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4902701354924,188,141
P070904022,明治屋エッセンスバニラ３０ＭＬ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4902701354979,188,141
P070904023,ア－モンドスライス,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325000019,198,149
P070904024,ドレンチェリ－赤,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325000026,198,149
P070904025,クリスタルアンゼリカ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325000040,198,149
P070904026,共立生クルミ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325000064,198,149
P070904027,共立ドレンチェリーミドリ４０Ｇ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325000071,198,149
P070904028,クリスタルオレンジピ－ル,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325000118,198,149
P070904029,アーモンドプードル  ３５ｇ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325000132,198,149
P070904030,生ア－モンドホ－ル,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325000156,198,149
P070904031,ア－モンドダイス,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325000200,198,149
P070904032,カラ－シュガ－,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325000231,198,149
P070904033,共立トリオスプレ－ケ－キ用８ＧＸ３,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325022387,198,149
P070904034,ココアパウダー  ４０ｇ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325115263,198,149
P070904035,スポンジケーキミックス粉２００ｇ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325123206,198,149
P070904036,ナッツ＆フルーツ  ７０ｇ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325141316,198,149
P070904037,バレンシアオレンジ  ４０ｇ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325151469,198,149
P070904038,パンミックス粉  ２００ｇ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325151551,198,149
P070904039,シフォンケーキミックス粉  ２００ｇ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325155122,198,149
P070904040,パウンドケーキミックス粉２００ｇ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325155139,198,149
P070904041,スコーンミックス粉  ２００ｇ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325155153,198,149
P070904042,グラノラ  ７０ｇ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325155184,198,149
P070904043,フルーツビッツ  ７０ｇ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325155191,198,149
P070904044,共立チョコスプレー,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325000095,218,164
P070904045,共立ＭＩＸカラースプレー,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325000101,218,164
P070904046,スィ－トチョコ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325000194,218,164
P070904047,チョコチップ  ５０ｇ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325000309,218,164
P070904048,共立サザンスタ－ケ－キ用３０Ｇ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325000644,218,164
P070904049,共立タルトレット,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325001252,218,164
P070904050,共立ラムエッセンス,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4987326900000,218,164
P070904051,共立ブランデーエッセンス,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4987327600000,218,164
P070904052,シュガーパウダー缶  ７０ｇ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325153203,248,186
P070904053,ハーシーチョコシロップ  ２００ｇ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4935781300000,248,186
P070904054,共立メレンゲ誕生祝,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325001481,268,201
P070904055,共立プチタルト,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325001535,268,201
P070904056,アラザン,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325000187,278,209
P070904057,共立コーンスターチ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325001221,278,209
P070904058,共立ペパーミントエッセンス,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4987330600000,278,209
P070904059,レーズン  ３５０ｇ,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325020826,298,224
P070904060,バースデイゼリー  ５点,07,瓶詰缶詰,0709,嗜好品,070904,ケーキ・パン材料,4901325151230,298,224
